LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16252,455293,"","",236,Soil type (soil order),Soil,"Other substrates, including garden soils","","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16252,455294,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,14.85,mg/g,Single,"","","",14.85,mg/g,"","",1.00397,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16252,455295,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.465,mg/g,Single,"","","",1.465,mg/g,"","",0.774626,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16252,455297,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16252,455298,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16253,455299,"","",235,"Comments, notes, methods",Comment,NEW,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16253,455300,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16253,455301,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,15.4333333333333,mg/g,Single,"","","",15.4333333333333,mg/g,"","",0.860312,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16253,455302,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.11333333333333,mg/g,Single,"","","",1.11333333333333,mg/g,"","",0.495014,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16253,455304,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16253,455305,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16254,455306,"","",235,"Comments, notes, methods",Comment,NEW,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16254,455307,"","",236,Soil type (soil order),Soil,Carboniferous Limestone Higher Altitude (300-450 m),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16254,455308,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,17.3,mg/g,Single,"","","",17.3,mg/g,"","",1.54175,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16254,455309,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,0.886666666666667,mg/g,Single,"","","",0.886666666666667,mg/g,"","",0.842634,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16254,455311,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16254,455312,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16255,455313,"","",235,"Comments, notes, methods",Comment,NEW,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16255,455314,"","",236,Soil type (soil order),Soil,"Other substrates, including garden soils","","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16255,455315,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,11.5666666666667,mg/g,Single,"","","",11.5666666666667,mg/g,"","",1.09287,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16255,455316,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,0.9,mg/g,Single,"","","",0.9,mg/g,"","",0.796077,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16255,455318,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Calluna vulgaris,9621,Calluna vulgaris,16255,455319,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Castanea sativa,11068,Castanea sativa,16256,455320,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Castanea sativa,11068,Castanea sativa,16256,455321,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,19.6,mg/g,Single,"","","",19.6,mg/g,"","",0.611498,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Castanea sativa,11068,Castanea sativa,16256,455322,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.28,mg/g,Single,"","","",1.28,mg/g,"","",1.06264,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Castanea sativa,11068,Castanea sativa,16256,455324,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
